ID,BattingTeam,innings,bowling_team,bowler,overs,wickets,runs_conceeded,Balls_Bowled,Econ,Avg,Strike_Rate,noballs,wides,Season,City
1136616,Kings XI Punjab,1,Chennai Super Kings,SN Thakur,4,2,33,24,8.25,16.5,12.0,0,2,2018,Pune
1136617,Chennai Super Kings,2,Sunrisers Hyderabad,B Kumar,4,1,14,20,3.5,14.0,20.0,0,1,2018,Mumbai
1136617,Chennai Super Kings,2,Sunrisers Hyderabad,CR Brathwaite,3,0,31,19,10.33,0.0,0.0,0,1,2018,Mumbai
1136617,Chennai Super Kings,2,Sunrisers Hyderabad,Rashid Khan,4,2,11,24,2.75,5.5,12.0,0,0,2018,Mumbai
1136617,Chennai Super Kings,2,Sunrisers Hyderabad,S Kaul,4,2,32,25,8.0,16.0,12.5,0,1,2018,Mumbai
1136617,Chennai Super Kings,2,Sunrisers Hyderabad,Sandeep Sharma,3,2,30,18,10.0,15.0,9.0,0,0,2018,Mumbai
1136617,Chennai Super Kings,2,Sunrisers Hyderabad,Shakib Al Hasan,2,0,20,12,10.0,0.0,0.0,0,0,2018,Mumbai
1136617,Sunrisers Hyderabad,1,Chennai Super Kings,DJ Bravo,4,2,25,28,6.25,12.5,14.0,0,4,2018,Mumbai
1136617,Sunrisers Hyderabad,1,Chennai Super Kings,DL Chahar,4,1,31,26,7.75,31.0,26.0,0,2,2018,Mumbai
1136617,Sunrisers Hyderabad,1,Chennai Super Kings,L Ngidi,4,1,20,24,5.0,20.0,24.0,0,0,2018,Mumbai
1136617,Sunrisers Hyderabad,1,Chennai Super Kings,RA Jadeja,4,1,13,24,3.25,13.0,24.0,0,0,2018,Mumbai
1136617,Sunrisers Hyderabad,1,Chennai Super Kings,SN Thakur,4,1,50,27,12.5,50.0,27.0,0,3,2018,Mumbai
1136618,Kolkata Knight Riders,1,Rajasthan Royals,B Laughlin,3,2,35,20,11.67,17.5,10.0,0,2,2018,Kolkata
1136618,Kolkata Knight Riders,1,Rajasthan Royals,IS Sodhi,4,0,15,24,3.75,0.0,0.0,0,0,2018,Kolkata
1136618,Kolkata Knight Riders,1,Rajasthan Royals,JC Archer,4,2,33,28,8.25,16.5,14.0,1,3,2018,Kolkata
1136618,Kolkata Knight Riders,1,Rajasthan Royals,JD Unadkat,2,0,33,12,16.5,0.0,0.0,0,0,2018,Kolkata
1136618,Kolkata Knight Riders,1,Rajasthan Royals,K Gowtham,3,2,19,18,6.33,9.5,9.0,0,0,2018,Kolkata
1136618,Kolkata Knight Riders,1,Rajasthan Royals,S Gopal,4,1,34,24,8.5,34.0,24.0,0,0,2018,Kolkata
1136618,Rajasthan Royals,2,Kolkata Knight Riders,AD Russell,3,0,22,18,7.33,0.0,0.0,0,0,2018,Kolkata
1136618,Rajasthan Royals,2,Kolkata Knight Riders,JPR Scantlebury-Searles,1,0,13,6,13.0,0.0,0.0,0,0,2018,Kolkata
1136618,Rajasthan Royals,2,Kolkata Knight Riders,Kuldeep Yadav,4,1,18,24,4.5,18.0,24.0,0,0,2018,Kolkata
1136618,Rajasthan Royals,2,Kolkata Knight Riders,M Prasidh Krishna,4,1,28,24,7.0,28.0,24.0,0,0,2018,Kolkata
1136618,Rajasthan Royals,2,Kolkata Knight Riders,PP Chawla,4,2,24,24,6.0,12.0,12.0,0,0,2018,Kolkata
1136618,Rajasthan Royals,2,Kolkata Knight Riders,SP Narine,4,0,39,25,9.75,0.0,0.0,0,1,2018,Kolkata
1136619,Kolkata Knight Riders,2,Sunrisers Hyderabad,B Kumar,4,0,38,24,9.5,0.0,0.0,0,0,2018,Kolkata
1136619,Kolkata Knight Riders,2,Sunrisers Hyderabad,CR Brathwaite,2,2,15,12,7.5,7.5,6.0,0,0,2018,Kolkata
1136619,Kolkata Knight Riders,2,Sunrisers Hyderabad,KK Ahmed,3,0,38,19,12.67,0.0,0.0,0,1,2018,Kolkata
1136619,Kolkata Knight Riders,2,Sunrisers Hyderabad,Rashid Khan,4,3,19,24,4.75,6.33,8.0,0,0,2018,Kolkata
1136619,Kolkata Knight Riders,2,Sunrisers Hyderabad,S Kaul,4,2,32,24,8.0,16.0,12.0,0,0,2018,Kolkata
1136619,Kolkata Knight Riders,2,Sunrisers Hyderabad,Shakib Al Hasan,3,1,16,18,5.33,16.0,18.0,0,0,2018,Kolkata
1136619,Sunrisers Hyderabad,1,Kolkata Knight Riders,AD Russell,1,0,9,6,9.0,0.0,0.0,0,0,2018,Kolkata
1136619,Sunrisers Hyderabad,1,Kolkata Knight Riders,Kuldeep Yadav,4,2,29,24,7.25,14.5,12.0,0,0,2018,Kolkata
1136619,Sunrisers Hyderabad,1,Kolkata Knight Riders,M Prasidh Krishna,4,0,56,27,14.0,0.0,0.0,0,3,2018,Kolkata
1136619,Sunrisers Hyderabad,1,Kolkata Knight Riders,PP Chawla,3,1,22,18,7.33,22.0,18.0,0,0,2018,Kolkata
1136619,Sunrisers Hyderabad,1,Kolkata Knight Riders,SP Narine,4,1,24,24,6.0,24.0,24.0,0,0,2018,Kolkata
1136619,Sunrisers Hyderabad,1,Kolkata Knight Riders,Shivam Mavi,4,1,33,25,8.25,33.0,25.0,0,1,2018,Kolkata
1136620,Chennai Super Kings,2,Sunrisers Hyderabad,B Kumar,4,0,17,24,4.25,0.0,0.0,0,0,2018,Mumbai
1136620,Chennai Super Kings,2,Sunrisers Hyderabad,CR Brathwaite,3,1,27,16,9.0,27.0,16.0,0,1,2018,Mumbai
1136620,Chennai Super Kings,2,Sunrisers Hyderabad,Rashid Khan,4,0,24,24,6.0,0.0,0.0,0,0,2018,Mumbai
1136620,Chennai Super Kings,2,Sunrisers Hyderabad,S Kaul,3,0,43,18,14.33,0.0,0.0,0,0,2018,Mumbai
1136620,Chennai Super Kings,2,Sunrisers Hyderabad,Sandeep Sharma,4,1,52,26,13.0,52.0,26.0,0,2,2018,Mumbai
1136620,Chennai Super Kings,2,Sunrisers Hyderabad,Shakib Al Hasan,1,0,15,6,15.0,0.0,0.0,0,0,2018,Mumbai
1136620,Sunrisers Hyderabad,1,Chennai Super Kings,DJ Bravo,4,1,46,26,11.5,46.0,26.0,0,2,2018,Mumbai
1136620,Sunrisers Hyderabad,1,Chennai Super Kings,DL Chahar,4,0,25,26,6.25,0.0,0.0,1,1,2018,Mumbai
1136620,Sunrisers Hyderabad,1,Chennai Super Kings,KV Sharma,3,1,25,19,8.33,25.0,19.0,0,1,2018,Mumbai
1136620,Sunrisers Hyderabad,1,Chennai Super Kings,L Ngidi,4,1,26,24,6.5,26.0,24.0,0,0,2018,Mumbai
1136620,Sunrisers Hyderabad,1,Chennai Super Kings,RA Jadeja,2,1,24,12,12.0,24.0,12.0,0,0,2018,Mumbai
1136620,Sunrisers Hyderabad,1,Chennai Super Kings,SN Thakur,3,1,31,20,10.33,31.0,20.0,0,2,2018,Mumbai
1175356,Chennai Super Kings,2,Royal Challengers Bangalore,MM Ali,4,1,19,24,4.75,19.0,24.0,0,0,2019,Chennai
1175356,Chennai Super Kings,2,Royal Challengers Bangalore,Mohammed Siraj,2,1,5,12,2.5,5.0,12.0,0,0,2019,Chennai
1175356,Chennai Super Kings,2,Royal Challengers Bangalore,Navdeep Saini,4,0,24,26,6.0,0.0,0.0,1,1,2019,Chennai
1175356,Chennai Super Kings,2,Royal Challengers Bangalore,S Dube,1,0,3,5,3.0,0.0,0.0,0,1,2019,Chennai
1175356,Chennai Super Kings,2,Royal Challengers Bangalore,UT Yadav,3,0,13,19,4.33,0.0,0.0,0,1,2019,Chennai
1175356,Chennai Super Kings,2,Royal Challengers Bangalore,YS Chahal,4,1,6,24,1.5,6.0,24.0,0,0,2019,Chennai
1175356,Royal Challengers Bangalore,1,Chennai Super Kings,DJ Bravo,1,1,0,1,0.0,0.0,1.0,0,0,2019,Chennai
1175356,Royal Challengers Bangalore,1,Chennai Super Kings,DL Chahar,4,0,17,25,4.25,0.0,0.0,1,0,2019,Chennai
1175356,Royal Challengers Bangalore,1,Chennai Super Kings,Harbhajan Singh,4,3,20,24,5.0,6.67,8.0,0,0,2019,Chennai
1175356,Royal Challengers Bangalore,1,Chennai Super Kings,Imran Tahir,4,3,9,24,2.25,3.0,8.0,0,0,2019,Chennai
1175356,Royal Challengers Bangalore,1,Chennai Super Kings,RA Jadeja,4,2,15,24,3.75,7.5,12.0,0,0,2019,Chennai
1175356,Royal Challengers Bangalore,1,Chennai Super Kings,SK Raina,1,0,6,6,6.0,0.0,0.0,0,0,2019,Chennai
1175357,Kolkata Knight Riders,2,Sunrisers Hyderabad,B Kumar,4,0,37,24,9.25,0.0,0.0,0,0,2019,Kolkata
1175357,Kolkata Knight Riders,2,Sunrisers Hyderabad,Rashid Khan,4,1,26,24,6.5,26.0,24.0,0,0,2019,Kolkata
1175357,Kolkata Knight Riders,2,Sunrisers Hyderabad,S Kaul,4,1,35,24,8.75,35.0,24.0,0,0,2019,Kolkata
1175357,Kolkata Knight Riders,2,Sunrisers Hyderabad,Sandeep Sharma,4,1,42,26,10.5,42.0,26.0,0,2,2019,Kolkata
1175357,Kolkata Knight Riders,2,Sunrisers Hyderabad,Shakib Al Hasan,4,1,42,23,10.5,42.0,23.0,0,1,2019,Kolkata
1175357,Sunrisers Hyderabad,1,Kolkata Knight Riders,AD Russell,3,2,32,18,10.67,16.0,9.0,0,0,2019,Kolkata
1175357,Sunrisers Hyderabad,1,Kolkata Knight Riders,Kuldeep Yadav,2,0,18,12,9.0,0.0,0.0,0,0,2019,Kolkata
1175357,Sunrisers Hyderabad,1,Kolkata Knight Riders,LH Ferguson,4,0,35,24,8.75,0.0,0.0,0,0,2019,Kolkata
1175357,Sunrisers Hyderabad,1,Kolkata Knight Riders,M Prasidh Krishna,4,0,31,27,7.75,0.0,0.0,1,2,2019,Kolkata
1175357,Sunrisers Hyderabad,1,Kolkata Knight Riders,N Rana,1,0,9,6,9.0,0.0,0.0,0,0,2019,Kolkata
1175357,Sunrisers Hyderabad,1,Kolkata Knight Riders,PP Chawla,3,1,23,18,7.67,23.0,18.0,0,0,2019,Kolkata
1175357,Sunrisers Hyderabad,1,Kolkata Knight Riders,SP Narine,3,0,29,18,9.67,0.0,0.0,0,0,2019,Kolkata
1175358,Delhi Capitals,1,Mumbai Indians,BCJ Cutting,2,1,27,12,13.5,27.0,12.0,0,0,2019,Mumbai
1175358,Delhi Capitals,1,Mumbai Indians,HH Pandya,4,1,41,25,10.25,41.0,25.0,0,1,2019,Mumbai
1175358,Delhi Capitals,1,Mumbai Indians,JJ Bumrah,4,1,40,24,10.0,40.0,24.0,0,0,2019,Mumbai
1175358,Delhi Capitals,1,Mumbai Indians,KH Pandya,2,0,21,12,10.5,0.0,0.0,0,0,2019,Mumbai
1175358,Delhi Capitals,1,Mumbai Indians,MJ McClenaghan,4,3,40,24,10.0,13.33,8.0,0,0,2019,Mumbai
1175358,Delhi Capitals,1,Mumbai Indians,Rasikh Salam,4,0,42,27,10.5,0.0,0.0,2,1,2019,Mumbai
1175358,Mumbai Indians,2,Delhi Capitals,AR Patel,3,1,42,18,14.0,42.0,18.0,0,0,2019,Mumbai
1175358,Mumbai Indians,2,Delhi Capitals,I Sharma,4,2,34,24,8.5,17.0,12.0,0,0,2019,Mumbai
1175358,Mumbai Indians,2,Delhi Capitals,K Rabada,4,2,23,27,5.75,11.5,13.5,0,3,2019,Mumbai
1175358,Mumbai Indians,2,Delhi Capitals,KMA Paul,3,1,21,20,7.0,21.0,20.0,0,2,2019,Mumbai
1175358,Mumbai Indians,2,Delhi Capitals,R Tewatia,2,1,12,8,6.0,12.0,8.0,0,0,2019,Mumbai
1175358,Mumbai Indians,2,Delhi Capitals,TA Boult,4,1,42,25,10.5,42.0,25.0,0,1,2019,Mumbai
1175359,Kings XI Punjab,1,Rajasthan Royals,BA Stokes,4,2,52,27,13.0,26.0,13.5,0,3,2019,Jaipur
1175359,Kings XI Punjab,1,Rajasthan Royals,DS Kulkarni,4,1,30,27,7.5,30.0,27.0,0,3,2019,Jaipur
1175359,Kings XI Punjab,1,Rajasthan Royals,JC Archer,4,0,17,24,4.25,0.0,0.0,0,0,2019,Jaipur
1175359,Kings XI Punjab,1,Rajasthan Royals,JD Unadkat,3,0,44,19,14.67,0.0,0.0,0,1,2019,Jaipur
1175359,Kings XI Punjab,1,Rajasthan Royals,K Gowtham,4,1,32,25,8.0,32.0,25.0,0,1,2019,Jaipur
1175359,Kings XI Punjab,1,Rajasthan Royals,S Gopal,1,0,5,6,5.0,0.0,0.0,0,0,2019,Jaipur
1175359,Rajasthan Royals,2,Kings XI Punjab,AS Rajpoot,4,2,33,26,8.25,16.5,13.0,2,0,2019,Jaipur
1175359,Rajasthan Royals,2,Kings XI Punjab,Mohammed Shami,4,0,33,24,8.25,0.0,0.0,0,0,2019,Jaipur
1175359,Rajasthan Royals,2,Kings XI Punjab,Mujeeb Ur Rahman,4,2,31,25,7.75,15.5,12.5,0,1,2019,Jaipur
1175359,Rajasthan Royals,2,Kings XI Punjab,R Ashwin,4,1,20,24,5.0,20.0,24.0,0,0,2019,Jaipur
1175359,Rajasthan Royals,2,Kings XI Punjab,SM Curran,4,2,52,25,13.0,26.0,12.5,0,1,2019,Jaipur
1175360,Chennai Super Kings,2,Delhi Capitals,A Mishra,4,2,35,25,8.75,17.5,12.5,0,1,2019,Delhi
1175360,Chennai Super Kings,2,Delhi Capitals,AR Patel,4,0,16,24,4.0,0.0,0.0,0,0,2019,Delhi
1175360,Chennai Super Kings,2,Delhi Capitals,I Sharma,3,1,28,18,9.33,28.0,18.0,0,0,2019,Delhi
1175360,Chennai Super Kings,2,Delhi Capitals,K Rabada,4,1,26,22,6.5,26.0,22.0,0,0,2019,Delhi
1175360,Chennai Super Kings,2,Delhi Capitals,KMA Paul,3,0,20,20,6.67,0.0,0.0,1,1,2019,Delhi
1175360,Chennai Super Kings,2,Delhi Capitals,R Tewatia,2,0,20,12,10.0,0.0,0.0,0,0,2019,Delhi
1175360,Delhi Capitals,1,Chennai Super Kings,DJ Bravo,4,3,33,26,8.25,11.0,8.67,0,2,2019,Delhi
1175360,Delhi Capitals,1,Chennai Super Kings,DL Chahar,4,1,20,25,5.0,20.0,25.0,0,1,2019,Delhi
1175360,Delhi Capitals,1,Chennai Super Kings,Harbhajan Singh,4,0,30,26,7.5,0.0,0.0,0,2,2019,Delhi
1175360,Delhi Capitals,1,Chennai Super Kings,Imran Tahir,2,1,20,12,10.0,20.0,12.0,0,0,2019,Delhi
1175360,Delhi Capitals,1,Chennai Super Kings,RA Jadeja,4,1,23,24,5.75,23.0,24.0,0,0,2019,Delhi
1175360,Delhi Capitals,1,Chennai Super Kings,SN Thakur,2,0,19,12,9.5,0.0,0.0,0,0,2019,Delhi
1175361,Kings XI Punjab,2,Kolkata Knight Riders,AD Russell,3,2,21,18,7.0,10.5,9.0,0,0,2019,Kolkata
1175361,Kings XI Punjab,2,Kolkata Knight Riders,Kuldeep Yadav,4,0,32,26,8.0,0.0,0.0,0,2,2019,Kolkata
1175361,Kings XI Punjab,2,Kolkata Knight Riders,LH Ferguson,4,1,42,26,10.5,42.0,26.0,0,2,2019,Kolkata
1175361,Kings XI Punjab,2,Kolkata Knight Riders,M Prasidh Krishna,4,0,42,25,10.5,0.0,0.0,0,1,2019,Kolkata
1175361,Kings XI Punjab,2,Kolkata Knight Riders,PP Chawla,3,1,26,18,8.67,26.0,18.0,0,0,2019,Kolkata
1175361,Kings XI Punjab,2,Kolkata Knight Riders,SP Narine,2,0,26,12,13.0,0.0,0.0,0,0,2019,Kolkata
1175361,Kolkata Knight Riders,1,Kings XI Punjab,AJ Tye,4,1,37,24,9.25,37.0,24.0,0,0,2019,Kolkata
1175361,Kolkata Knight Riders,1,Kings XI Punjab,CV Varun,3,1,35,18,11.67,35.0,18.0,0,0,2019,Kolkata
1175361,Kolkata Knight Riders,1,Kings XI Punjab,GC Viljoen,4,1,36,26,9.0,36.0,26.0,0,2,2019,Kolkata
1175361,Kolkata Knight Riders,1,Kings XI Punjab,Mandeep Singh,1,0,18,6,18.0,0.0,0.0,0,0,2019,Kolkata
1175361,Kolkata Knight Riders,1,Kings XI Punjab,Mohammed Shami,4,1,44,25,11.0,44.0,25.0,1,0,2019,Kolkata
1175361,Kolkata Knight Riders,1,Kings XI Punjab,R Ashwin,4,0,47,25,11.75,0.0,0.0,0,1,2019,Kolkata
1175362,Mumbai Indians,1,Royal Challengers Bangalore,C de Grandhomme,3,0,27,19,9.0,0.0,0.0,0,1,2019,Bengaluru
1175362,Mumbai Indians,1,Royal Challengers Bangalore,MM Ali,1,0,13,6,13.0,0.0,0.0,0,0,2019,Bengaluru
1175362,Mumbai Indians,1,Royal Challengers Bangalore,Mohammed Siraj,4,2,38,25,9.5,19.0,12.5,0,1,2019,Bengaluru
1175362,Mumbai Indians,1,Royal Challengers Bangalore,Navdeep Saini,4,0,40,25,10.0,0.0,0.0,1,0,2019,Bengaluru
1175362,Mumbai Indians,1,Royal Challengers Bangalore,UT Yadav,4,2,26,25,6.5,13.0,12.5,0,1,2019,Bengaluru
1175362,Mumbai Indians,1,Royal Challengers Bangalore,YS Chahal,4,4,42,25,10.5,10.5,6.25,0,1,2019,Bengaluru
1175362,Royal Challengers Bangalore,2,Mumbai Indians,HH Pandya,3,0,37,18,12.33,0.0,0.0,0,0,2019,Bengaluru
1175362,Royal Challengers Bangalore,2,Mumbai Indians,JJ Bumrah,4,3,20,25,5.0,6.67,8.33,0,1,2019,Bengaluru
1175362,Royal Challengers Bangalore,2,Mumbai Indians,KH Pandya,4,0,28,24,7.0,0.0,0.0,0,0,2019,Bengaluru
1175362,Royal Challengers Bangalore,2,Mumbai Indians,M Markande,3,1,23,18,7.67,23.0,18.0,0,0,2019,Bengaluru
1175362,Royal Challengers Bangalore,2,Mumbai Indians,MJ McClenaghan,2,0,24,12,12.0,0.0,0.0,0,0,2019,Bengaluru
1175362,Royal Challengers Bangalore,2,Mumbai Indians,SL Malinga,4,0,47,26,11.75,0.0,0.0,0,2,2019,Bengaluru
1175363,Rajasthan Royals,1,Sunrisers Hyderabad,B Kumar,4,0,55,26,13.75,0.0,0.0,0,2,2019,Hyderabad
1175363,Rajasthan Royals,1,Sunrisers Hyderabad,Rashid Khan,4,1,24,24,6.0,24.0,24.0,0,0,2019,Hyderabad
1175363,Rajasthan Royals,1,Sunrisers Hyderabad,S Kaul,4,0,32,26,8.0,0.0,0.0,1,1,2019,Hyderabad
1175363,Rajasthan Royals,1,Sunrisers Hyderabad,S Nadeem,3,1,36,18,12.0,36.0,18.0,0,0,2019,Hyderabad
1175363,Rajasthan Royals,1,Sunrisers Hyderabad,Sandeep Sharma,4,0,38,24,9.5,0.0,0.0,0,0,2019,Hyderabad
1175363,Rajasthan Royals,1,Sunrisers Hyderabad,V Shankar,1,0,13,6,13.0,0.0,0.0,0,0,2019,Hyderabad
1175363,Sunrisers Hyderabad,2,Rajasthan Royals,BA Stokes,3,1,40,18,13.33,40.0,18.0,0,0,2019,Hyderabad
1175363,Sunrisers Hyderabad,2,Rajasthan Royals,DS Kulkarni,3,0,40,19,13.33,0.0,0.0,0,1,2019,Hyderabad
1175363,Sunrisers Hyderabad,2,Rajasthan Royals,JC Archer,4,0,42,26,10.5,0.0,0.0,0,2,2019,Hyderabad
1175363,Sunrisers Hyderabad,2,Rajasthan Royals,JD Unadkat,3,1,26,20,8.67,26.0,20.0,0,2,2019,Hyderabad
1175363,Sunrisers Hyderabad,2,Rajasthan Royals,K Gowtham,2,0,25,12,12.5,0.0,0.0,0,0,2019,Hyderabad
1175363,Sunrisers Hyderabad,2,Rajasthan Royals,S Gopal,4,3,27,24,6.75,9.0,8.0,0,0,2019,Hyderabad
1175364,Kings XI Punjab,2,Mumbai Indians,HH Pandya,3,0,39,21,13.0,0.0,0.0,0,3,2019,Chandigarh
1175364,Kings XI Punjab,2,Mumbai Indians,JJ Bumrah,4,0,23,22,5.75,0.0,0.0,0,0,2019,Chandigarh
1175364,Kings XI Punjab,2,Mumbai Indians,KH Pandya,4,2,43,25,10.75,21.5,12.5,0,1,2019,Chandigarh
1175364,Kings XI Punjab,2,Mumbai Indians,M Markande,1,0,12,7,12.0,0.0,0.0,0,1,2019,Chandigarh
1175364,Kings XI Punjab,2,Mumbai Indians,MJ McClenaghan,4,0,35,25,8.75,0.0,0.0,0,1,2019,Chandigarh
1175364,Kings XI Punjab,2,Mumbai Indians,SL Malinga,3,0,24,19,8.0,0.0,0.0,0,1,2019,Chandigarh
1175364,Mumbai Indians,1,Kings XI Punjab,AJ Tye,4,1,40,26,10.0,40.0,26.0,0,2,2019,Chandigarh
1175364,Mumbai Indians,1,Kings XI Punjab,GC Viljoen,4,2,40,24,10.0,20.0,12.0,0,0,2019,Chandigarh
1175364,Mumbai Indians,1,Kings XI Punjab,M Ashwin,4,2,25,24,6.25,12.5,12.0,0,0,2019,Chandigarh
1175364,Mumbai Indians,1,Kings XI Punjab,Mohammed Shami,4,2,42,25,10.5,21.0,12.5,0,1,2019,Chandigarh
1175364,Mumbai Indians,1,Kings XI Punjab,R Ashwin,4,0,26,25,6.5,0.0,0.0,0,1,2019,Chandigarh
1175365,Delhi Capitals,2,Kolkata Knight Riders,AD Russell,3,1,28,18,9.33,28.0,18.0,0,0,2019,Delhi
1175365,Delhi Capitals,2,Kolkata Knight Riders,Kuldeep Yadav,4,2,41,24,10.25,20.5,12.0,0,0,2019,Delhi
1175365,Delhi Capitals,2,Kolkata Knight Riders,LH Ferguson,4,1,38,26,9.5,38.0,26.0,0,2,2019,Delhi
1175365,Delhi Capitals,2,Kolkata Knight Riders,M Prasidh Krishna,4,0,33,25,8.25,0.0,0.0,0,1,2019,Delhi
1175365,Delhi Capitals,2,Kolkata Knight Riders,N Rana,1,0,8,6,8.0,0.0,0.0,0,0,2019,Delhi
1175365,Delhi Capitals,2,Kolkata Knight Riders,PP Chawla,4,1,36,24,9.0,36.0,24.0,0,0,2019,Delhi
1175365,Kolkata Knight Riders,1,Delhi Capitals,A Mishra,4,1,36,25,9.0,36.0,25.0,0,1,2019,Delhi
1175365,Kolkata Knight Riders,1,Delhi Capitals,CH Morris,4,1,35,24,8.75,35.0,24.0,0,0,2019,Delhi
1175365,Kolkata Knight Riders,1,Delhi Capitals,HV Patel,4,2,40,26,10.0,20.0,13.0,1,1,2019,Delhi
1175365,Kolkata Knight Riders,1,Delhi Capitals,K Rabada,4,1,41,25,10.25,41.0,25.0,0,1,2019,Delhi
1175365,Kolkata Knight Riders,1,Delhi Capitals,S Lamichhane,4,1,29,24,7.25,29.0,24.0,0,0,2019,Delhi
1175366,Royal Challengers Bangalore,2,Sunrisers Hyderabad,B Kumar,3,0,25,18,8.33,0.0,0.0,0,0,2019,Hyderabad
1175366,Royal Challengers Bangalore,2,Sunrisers Hyderabad,Mohammad Nabi,4,4,15,24,3.75,3.75,6.0,0,0,2019,Hyderabad
1175366,Royal Challengers Bangalore,2,Sunrisers Hyderabad,Rashid Khan,4,0,25,24,6.25,0.0,0.0,0,0,2019,Hyderabad
1175366,Royal Challengers Bangalore,2,Sunrisers Hyderabad,S Kaul,3,0,16,19,5.33,0.0,0.0,0,1,2019,Hyderabad
1175366,Royal Challengers Bangalore,2,Sunrisers Hyderabad,Sandeep Sharma,4,3,19,23,4.75,6.33,7.67,0,0,2019,Hyderabad
1175366,Royal Challengers Bangalore,2,Sunrisers Hyderabad,V Shankar,2,0,13,15,6.5,0.0,0.0,1,2,2019,Hyderabad
1175366,Sunrisers Hyderabad,1,Royal Challengers Bangalore,C de Grandhomme,1,0,16,6,16.0,0.0,0.0,0,0,2019,Hyderabad
1175366,Sunrisers Hyderabad,1,Royal Challengers Bangalore,MM Ali,3,0,29,18,9.67,0.0,0.0,0,0,2019,Hyderabad
1175366,Sunrisers Hyderabad,1,Royal Challengers Bangalore,Mohammed Siraj,4,0,38,24,9.5,0.0,0.0,0,0,2019,Hyderabad
1175366,Sunrisers Hyderabad,1,Royal Challengers Bangalore,P Ray Barman,4,0,56,24,14.0,0.0,0.0,0,0,2019,Hyderabad
1175366,Sunrisers Hyderabad,1,Royal Challengers Bangalore,UT Yadav,4,0,47,24,11.75,0.0,0.0,0,0,2019,Hyderabad
1175366,Sunrisers Hyderabad,1,Royal Challengers Bangalore,YS Chahal,4,1,44,25,11.0,44.0,25.0,0,1,2019,Hyderabad
1175367,Chennai Super Kings,1,Rajasthan Royals,BA Stokes,3,1,30,18,10.0,30.0,18.0,0,0,2019,Chennai
1175367,Chennai Super Kings,1,Rajasthan Royals,DS Kulkarni,4,1,37,26,9.25,37.0,26.0,1,1,2019,Chennai
1175367,Chennai Super Kings,1,Rajasthan Royals,JC Archer,4,2,17,24,4.25,8.5,12.0,0,0,2019,Chennai
1175367,Chennai Super Kings,1,Rajasthan Royals,JD Unadkat,4,1,54,27,13.5,54.0,27.0,0,3,2019,Chennai
1175367,Chennai Super Kings,1,Rajasthan Royals,K Gowtham,2,0,13,13,6.5,0.0,0.0,0,1,2019,Chennai
1175367,Chennai Super Kings,1,Rajasthan Royals,S Gopal,3,0,23,18,7.67,0.0,0.0,0,0,2019,Chennai
1175367,Rajasthan Royals,2,Chennai Super Kings,DJ Bravo,4,2,32,26,8.0,16.0,13.0,0,2,2019,Chennai
1175367,Rajasthan Royals,2,Chennai Super Kings,DL Chahar,4,2,19,25,4.75,9.5,12.5,0,1,2019,Chennai
1175367,Rajasthan Royals,2,Chennai Super Kings,Imran Tahir,4,2,23,24,5.75,11.5,12.0,0,0,2019,Chennai
1175367,Rajasthan Royals,2,Chennai Super Kings,MJ Santner,2,0,26,13,13.0,0.0,0.0,1,0,2019,Chennai
1175367,Rajasthan Royals,2,Chennai Super Kings,RA Jadeja,2,0,23,12,11.5,0.0,0.0,0,0,2019,Chennai
1175367,Rajasthan Royals,2,Chennai Super Kings,SN Thakur,4,2,42,25,10.5,21.0,12.5,0,1,2019,Chennai
1175368,Delhi Capitals,2,Kings XI Punjab,GC Viljoen,3,1,22,18,7.33,22.0,18.0,0,0,2019,Chandigarh
1175368,Delhi Capitals,2,Kings XI Punjab,M Ashwin,2,0,19,12,9.5,0.0,0.0,0,0,2019,Chandigarh
1175368,Delhi Capitals,2,Kings XI Punjab,Mohammed Shami,4,2,27,24,6.75,13.5,12.0,0,0,2019,Chandigarh
1175368,Delhi Capitals,2,Kings XI Punjab,Mujeeb Ur Rahman,4,0,36,25,9.0,0.0,0.0,0,1,2019,Chandigarh
1175368,Delhi Capitals,2,Kings XI Punjab,R Ashwin,4,2,31,27,7.75,15.5,13.5,0,3,2019,Chandigarh
1175368,Delhi Capitals,2,Kings XI Punjab,SM Curran,3,4,11,15,3.67,2.75,3.75,0,1,2019,Chandigarh
1175368,Kings XI Punjab,1,Delhi Capitals,Avesh Khan,3,0,30,19,10.0,0.0,0.0,0,1,2019,Chandigarh
1175368,Kings XI Punjab,1,Delhi Capitals,CH Morris,4,3,30,25,7.5,10.0,8.33,0,1,2019,Chandigarh
1175368,Kings XI Punjab,1,Delhi Capitals,GH Vihari,1,0,9,6,9.0,0.0,0.0,0,0,2019,Chandigarh
1175368,Kings XI Punjab,1,Delhi Capitals,HV Patel,4,0,37,26,9.25,0.0,0.0,0,2,2019,Chandigarh
1175368,Kings XI Punjab,1,Delhi Capitals,K Rabada,4,2,32,24,8.0,16.0,12.0,0,0,2019,Chandigarh
1175368,Kings XI Punjab,1,Delhi Capitals,S Lamichhane,4,2,28,24,7.0,14.0,12.0,0,0,2019,Chandigarh
1175369,Rajasthan Royals,2,Royal Challengers Bangalore,MM Ali,1,0,14,6,14.0,0.0,0.0,0,0,2019,Jaipur
1175369,Rajasthan Royals,2,Royal Challengers Bangalore,MP Stoinis,3,0,28,18,9.33,0.0,0.0,0,0,2019,Jaipur
