ID,innings,BattingTeam,bowling_team,batter,batsman_run,Balls_Faced,No_of_fours,No_of_sixes,Strike_rate,Season,City,bowler,kind,fielders_involved
501246,1,Mumbai Indians,Delhi Daredevils,KA Pollard,9,8,1,0,112.5,2011,Mumbai,0,0,0
501246,1,Mumbai Indians,Delhi Daredevils,RG Sharma,49,32,2,3,153.12,2011,Mumbai,M Morkel,caught,Y Venugopal Rao
501246,1,Mumbai Indians,Delhi Daredevils,SR Tendulkar,14,14,3,0,100.0,2011,Mumbai,IK Pathan,bowled,0
501246,2,Delhi Daredevils,Mumbai Indians,AB Agarkar,7,6,1,0,116.67,2011,Mumbai,0,0,0
501246,2,Delhi Daredevils,Mumbai Indians,CA Ingram,1,2,0,0,50.0,2011,Mumbai,SL Malinga,bowled,0
501246,2,Delhi Daredevils,Mumbai Indians,DA Warner,1,2,0,0,50.0,2011,Mumbai,Harbhajan Singh,lbw,0
501246,2,Delhi Daredevils,Mumbai Indians,IK Pathan,23,18,4,0,127.78,2011,Mumbai,SL Malinga,bowled,0
501246,2,Delhi Daredevils,Mumbai Indians,JR Hopes,55,44,10,0,125.0,2011,Mumbai,Harbhajan Singh,run out,TL Suman
501246,2,Delhi Daredevils,Mumbai Indians,M Morkel,10,9,1,0,111.11,2011,Mumbai,KA Pollard,caught,A Symonds
501246,2,Delhi Daredevils,Mumbai Indians,NV Ojha,1,7,0,0,14.29,2011,Mumbai,MM Patel,caught,AT Rayudu
501246,2,Delhi Daredevils,Mumbai Indians,S Nadeem,0,1,0,0,0.0,2011,Mumbai,KA Pollard,caught,MM Patel
501246,2,Delhi Daredevils,Mumbai Indians,V Sehwag,2,4,0,0,50.0,2011,Mumbai,MM Patel,caught,RG Sharma
501246,2,Delhi Daredevils,Mumbai Indians,Y Nagar,0,1,0,0,0.0,2011,Mumbai,Harbhajan Singh,caught,MM Patel
501246,2,Delhi Daredevils,Mumbai Indians,Y Venugopal Rao,37,27,4,1,137.04,2011,Mumbai,DS Kulkarni,bowled,0
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,BB McCullum,22,16,3,0,137.5,2011,Bangalore,DL Vettori,caught,KB Arun Karthik
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,BJ Hodge,5,12,0,0,41.67,2011,Bangalore,S Aravind,caught,Z Khan
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,DPMD Jayawardene,3,7,0,0,42.86,2011,Bangalore,DL Vettori,caught,AB de Villiers
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,M Klinger,24,25,3,0,96.0,2011,Bangalore,CH Gayle,bowled,0
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,P Parameswaran,1,1,0,0,100.0,2011,Bangalore,0,0,0
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,PA Patel,19,14,3,0,135.71,2011,Bangalore,CH Gayle,run out,M Kaif
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,R Vinay Kumar,3,3,0,0,100.0,2011,Bangalore,Z Khan,caught,DL Vettori
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,RA Jadeja,23,22,2,0,104.55,2011,Bangalore,A Mithun,caught,M Kaif
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,RR Powar,8,6,0,0,133.33,2011,Bangalore,0,0,0
501247,1,Kochi Tuskers Kerala,Royal Challengers Bangalore,RV Gomez,7,15,1,0,46.67,2011,Bangalore,S Aravind,caught,V Kohli
501247,2,Royal Challengers Bangalore,Kochi Tuskers Kerala,CH Gayle,44,16,3,5,275.0,2011,Bangalore,R Vinay Kumar,bowled,0
501247,2,Royal Challengers Bangalore,Kochi Tuskers Kerala,TM Dilshan,52,31,8,1,167.74,2011,Bangalore,0,0,0
501247,2,Royal Challengers Bangalore,Kochi Tuskers Kerala,V Kohli,27,33,3,0,81.82,2011,Bangalore,0,0,0
501248,1,Kings XI Punjab,Pune Warriors,AC Gilchrist,3,8,0,0,37.5,2011,Chandigarh,R Sharma,caught,AA Jhunjhunwala
501248,1,Kings XI Punjab,Pune Warriors,DJ Hussey,4,5,0,0,80.0,2011,Chandigarh,B Kumar,caught,RV Uthappa
501248,1,Kings XI Punjab,Pune Warriors,KD Karthik,30,27,3,0,111.11,2011,Chandigarh,MR Marsh,caught,AA Jhunjhunwala
501248,1,Kings XI Punjab,Pune Warriors,Mandeep Singh,6,11,0,0,54.55,2011,Chandigarh,WD Parnell,caught,Yuvraj Singh
501248,1,Kings XI Punjab,Pune Warriors,P Kumar,3,5,0,0,60.0,2011,Chandigarh,0,0,0
501248,1,Kings XI Punjab,Pune Warriors,PC Valthaty,23,22,4,0,104.55,2011,Chandigarh,R Sharma,caught,B Kumar
501248,1,Kings XI Punjab,Pune Warriors,RJ Harris,4,4,1,0,100.0,2011,Chandigarh,MR Marsh,caught,Yuvraj Singh
501248,1,Kings XI Punjab,Pune Warriors,SD Chitnis,9,9,1,0,100.0,2011,Chandigarh,WD Parnell,caught,AA Jhunjhunwala
501248,1,Kings XI Punjab,Pune Warriors,SE Marsh,32,28,3,1,114.29,2011,Chandigarh,B Kumar,bowled,0
501248,1,Kings XI Punjab,Pune Warriors,SJ Srivastava,1,1,0,0,100.0,2011,Chandigarh,0,0,0
501248,2,Pune Warriors,Kings XI Punjab,AA Jhunjhunwala,0,3,0,0,0.0,2011,Chandigarh,SJ Srivastava,caught,AC Gilchrist
501248,2,Pune Warriors,Kings XI Punjab,CJ Ferguson,6,14,0,0,42.86,2011,Chandigarh,0,0,0
501248,2,Pune Warriors,Kings XI Punjab,JD Ryder,15,18,3,0,83.33,2011,Chandigarh,BA Bhatt,caught,DJ Hussey
501248,2,Pune Warriors,Kings XI Punjab,MK Pandey,28,30,3,0,93.33,2011,Chandigarh,P Kumar,bowled,0
501248,2,Pune Warriors,Kings XI Punjab,MR Marsh,2,6,0,0,33.33,2011,Chandigarh,0,0,0
501248,2,Pune Warriors,Kings XI Punjab,RV Uthappa,22,18,3,0,122.22,2011,Chandigarh,RJ Harris,caught,SJ Srivastava
501248,2,Pune Warriors,Kings XI Punjab,Yuvraj Singh,35,15,5,2,233.33,2011,Chandigarh,SJ Srivastava,caught and bowled,0
501249,1,Chennai Super Kings,Rajasthan Royals,JA Morkel,5,4,0,0,125.0,2011,Jaipur,0,0,0
501249,1,Chennai Super Kings,Rajasthan Royals,M Vijay,53,40,2,3,132.5,2011,Jaipur,SK Warne,run out,J Botha
501249,1,Chennai Super Kings,Rajasthan Royals,MEK Hussey,46,30,8,0,153.33,2011,Jaipur,J Botha,bowled,0
501249,1,Chennai Super Kings,Rajasthan Royals,MS Dhoni,41,19,3,3,215.79,2011,Jaipur,0,0,0
501249,1,Chennai Super Kings,Rajasthan Royals,SK Raina,43,27,6,0,159.26,2011,Jaipur,A Singh,bowled,0
501249,2,Rajasthan Royals,Chennai Super Kings,A Singh,1,2,0,0,50.0,2011,Jaipur,SK Raina,caught and bowled,0
501249,2,Rajasthan Royals,Chennai Super Kings,AL Menaria,2,5,0,0,40.0,2011,Jaipur,R Ashwin,caught,MS Dhoni
501249,2,Rajasthan Royals,Chennai Super Kings,AM Rahane,52,36,7,0,144.44,2011,Jaipur,DJ Bravo,caught,SK Raina
501249,2,Rajasthan Royals,Chennai Super Kings,AS Raut,19,14,1,1,135.71,2011,Jaipur,R Ashwin,run out,WP Saha
501249,2,Rajasthan Royals,Chennai Super Kings,DH Yagnik,3,7,0,0,42.86,2011,Jaipur,DE Bollinger,bowled,0
501249,2,Rajasthan Royals,Chennai Super Kings,J Botha,14,17,0,0,82.35,2011,Jaipur,DE Bollinger,caught and bowled,0
501249,2,Rajasthan Royals,Chennai Super Kings,LRPL Taylor,6,8,0,0,75.0,2011,Jaipur,JA Morkel,caught,WP Saha
501249,2,Rajasthan Royals,Chennai Super Kings,R Dravid,20,16,2,0,125.0,2011,Jaipur,DE Bollinger,caught,MS Dhoni
501249,2,Rajasthan Royals,Chennai Super Kings,SK Warne,0,2,0,0,0.0,2011,Jaipur,SK Raina,caught,DJ Bravo
501249,2,Rajasthan Royals,Chennai Super Kings,SR Watson,11,10,1,0,110.0,2011,Jaipur,R Ashwin,caught,SB Jakati
501250,1,Deccan Chargers,Pune Warriors,A Mishra,0,1,0,0,0.0,2011,Hyderabad,MR Marsh,caught,B Kumar
501250,1,Deccan Chargers,Pune Warriors,B Chipli,18,14,2,0,128.57,2011,Hyderabad,0,0,0
501250,1,Deccan Chargers,Pune Warriors,DB Ravi Teja,30,27,4,0,111.11,2011,Hyderabad,MR Marsh,bowled,0
501250,1,Deccan Chargers,Pune Warriors,DT Christian,10,11,1,0,90.91,2011,Hyderabad,Yuvraj Singh,lbw,0
501250,1,Deccan Chargers,Pune Warriors,DW Steyn,11,6,1,0,183.33,2011,Hyderabad,WD Parnell,caught,CJ Ferguson
501250,1,Deccan Chargers,Pune Warriors,JP Duminy,30,30,1,0,100.0,2011,Hyderabad,MR Marsh,caught,R Sharma
501250,1,Deccan Chargers,Pune Warriors,KC Sangakkara,12,13,1,0,92.31,2011,Hyderabad,R Sharma,lbw,0
501250,1,Deccan Chargers,Pune Warriors,S Dhawan,24,17,1,2,141.18,2011,Hyderabad,Yuvraj Singh,caught,JD Ryder
501250,1,Deccan Chargers,Pune Warriors,S Sohal,0,1,0,0,0.0,2011,Hyderabad,MR Marsh,caught,RV Uthappa
501250,2,Pune Warriors,Deccan Chargers,CJ Ferguson,15,8,3,0,187.5,2011,Hyderabad,0,0,0
501250,2,Pune Warriors,Deccan Chargers,JD Ryder,35,20,5,2,175.0,2011,Hyderabad,PP Ojha,bowled,0
501250,2,Pune Warriors,Deccan Chargers,MK Pandey,49,42,6,2,116.67,2011,Hyderabad,A Mishra,lbw,0
501250,2,Pune Warriors,Deccan Chargers,RV Uthappa,1,3,0,0,33.33,2011,Hyderabad,DT Christian,caught,KC Sangakkara
501250,2,Pune Warriors,Deccan Chargers,SC Ganguly,32,32,3,1,100.0,2011,Hyderabad,0,0,0
501250,2,Pune Warriors,Deccan Chargers,Yuvraj Singh,2,6,0,0,33.33,2011,Hyderabad,DT Christian,bowled,0
501251,1,Kings XI Punjab,Mumbai Indians,AC Gilchrist,28,28,2,1,100.0,2011,Chandigarh,SL Malinga,caught,AT Rayudu
501251,1,Kings XI Punjab,Mumbai Indians,Bipul Sharma,6,4,0,0,150.0,2011,Chandigarh,0,0,0
501251,1,Kings XI Punjab,Mumbai Indians,DJ Hussey,0,3,0,0,0.0,2011,Chandigarh,MM Patel,caught,AC Blizzard
501251,1,Kings XI Punjab,Mumbai Indians,KD Karthik,31,24,4,1,129.17,2011,Chandigarh,MM Patel,caught,AC Blizzard
501251,1,Kings XI Punjab,Mumbai Indians,Mandeep Singh,8,5,0,1,160.0,2011,Chandigarh,SL Malinga,run out,SL Malinga
501251,1,Kings XI Punjab,Mumbai Indians,P Kumar,2,2,0,0,100.0,2011,Chandigarh,SL Malinga,bowled,0
501251,1,Kings XI Punjab,Mumbai Indians,PC Valthaty,14,14,3,0,100.0,2011,Chandigarh,MM Patel,caught,AC Blizzard
501251,1,Kings XI Punjab,Mumbai Indians,RJ Harris,6,4,1,0,150.0,2011,Chandigarh,MM Patel,caught,KA Pollard
501251,1,Kings XI Punjab,Mumbai Indians,SE Marsh,43,34,5,0,126.47,2011,Chandigarh,MM Patel,caught,KA Pollard
501251,1,Kings XI Punjab,Mumbai Indians,SJ Srivastava,3,2,0,0,150.0,2011,Chandigarh,0,0,0
501251,2,Mumbai Indians,Kings XI Punjab,A Symonds,8,6,1,0,133.33,2011,Chandigarh,Bipul Sharma,run out,Mandeep Singh
501251,2,Mumbai Indians,Kings XI Punjab,AC Blizzard,15,10,3,0,150.0,2011,Chandigarh,P Kumar,caught,AC Gilchrist
501251,2,Mumbai Indians,Kings XI Punjab,AT Rayudu,13,19,2,0,68.42,2011,Chandigarh,SJ Srivastava,caught,Bipul Sharma
501251,2,Mumbai Indians,Kings XI Punjab,DS Kulkarni,2,4,0,0,50.0,2011,Chandigarh,BA Bhatt,caught and bowled,0
501251,2,Mumbai Indians,Kings XI Punjab,Harbhajan Singh,12,7,1,1,171.43,2011,Chandigarh,BA Bhatt,bowled,0
501251,2,Mumbai Indians,Kings XI Punjab,KA Pollard,17,11,1,1,154.55,2011,Chandigarh,BA Bhatt,caught,SE Marsh
501251,2,Mumbai Indians,Kings XI Punjab,MM Patel,0,1,0,0,0.0,2011,Chandigarh,BA Bhatt,lbw,0
501251,2,Mumbai Indians,Kings XI Punjab,RG Sharma,5,5,1,0,100.0,2011,Chandigarh,0,0,0
501251,2,Mumbai Indians,Kings XI Punjab,SR Tendulkar,6,9,1,0,66.67,2011,Chandigarh,P Kumar,caught,SE Marsh
501251,2,Mumbai Indians,Kings XI Punjab,TL Suman,4,5,0,0,80.0,2011,Chandigarh,RJ Harris,caught,P Kumar
501252,1,Rajasthan Royals,Royal Challengers Bangalore,AL Menaria,8,6,1,0,133.33,2011,Jaipur,CH Gayle,caught,M Kaif
501252,1,Rajasthan Royals,Royal Challengers Bangalore,AM Rahane,17,10,1,1,170.0,2011,Jaipur,AA Kazi,run out,AB de Villiers
501252,1,Rajasthan Royals,Royal Challengers Bangalore,AS Raut,5,8,0,0,62.5,2011,Jaipur,0,0,0
501252,1,Rajasthan Royals,Royal Challengers Bangalore,DH Yagnik,2,5,0,0,40.0,2011,Jaipur,0,0,0
501252,1,Rajasthan Royals,Royal Challengers Bangalore,J Botha,19,20,1,0,95.0,2011,Jaipur,S Aravind,caught,KB Arun Karthik
501252,1,Rajasthan Royals,Royal Challengers Bangalore,LRPL Taylor,13,13,0,0,100.0,2011,Jaipur,CK Langeveldt,caught,M Kaif
501252,1,Rajasthan Royals,Royal Challengers Bangalore,R Dravid,37,31,6,0,119.35,2011,Jaipur,S Aravind,caught and bowled,0
501252,1,Rajasthan Royals,Royal Challengers Bangalore,SR Watson,34,29,3,2,117.24,2011,Jaipur,S Aravind,caught,AB de Villiers
501252,2,Royal Challengers Bangalore,Rajasthan Royals,CH Gayle,70,44,7,4,159.09,2011,Jaipur,0,0,0
501252,2,Royal Challengers Bangalore,Rajasthan Royals,TM Dilshan,38,24,8,0,158.33,2011,Jaipur,SK Warne,caught,LRPL Taylor
501252,2,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,39,34,3,1,114.71,2011,Jaipur,0,0,0
501253,1,Chennai Super Kings,Delhi Daredevils,M Vijay,35,33,2,2,106.06,2011,Chennai,AB Agarkar,caught,Y Venugopal Rao
501253,1,Chennai Super Kings,Delhi Daredevils,MEK Hussey,5,4,1,0,125.0,2011,Chennai,IK Pathan,lbw,0
501253,1,Chennai Super Kings,Delhi Daredevils,MS Dhoni,63,31,5,4,203.23,2011,Chennai,0,0,0
501253,1,Chennai Super Kings,Delhi Daredevils,S Badrinath,55,43,6,1,127.91,2011,Chennai,IK Pathan,run out,Y Nagar
501253,1,Chennai Super Kings,Delhi Daredevils,SK Raina,14,10,1,1,140.0,2011,Chennai,VR Aaron,caught,IK Pathan
501253,2,Delhi Daredevils,Chennai Super Kings,AB McDonald,8,7,0,0,114.29,2011,Chennai,DE Bollinger,caught,WP Saha
501253,2,Delhi Daredevils,Chennai Super Kings,CA Ingram,7,12,1,0,58.33,2011,Chennai,R Ashwin,caught,DJ Bravo
501253,2,Delhi Daredevils,Chennai Super Kings,DA Warner,21,25,2,0,84.0,2011,Chennai,DJ Bravo,caught,M Vijay
501253,2,Delhi Daredevils,Chennai Super Kings,IK Pathan,44,34,3,2,129.41,2011,Chennai,0,0,0
501253,2,Delhi Daredevils,Chennai Super Kings,JR Hopes,8,6,0,0,133.33,2011,Chennai,DJ Bravo,caught,MEK Hussey
501253,2,Delhi Daredevils,Chennai Super Kings,NV Ojha,25,14,3,2,178.57,2011,Chennai,JA Morkel,caught,SB Jakati
501253,2,Delhi Daredevils,Chennai Super Kings,Y Nagar,1,2,0,0,50.0,2011,Chennai,0,0,0
501253,2,Delhi Daredevils,Chennai Super Kings,Y Venugopal Rao,30,20,2,2,150.0,2011,Chennai,R Ashwin,bowled,0
501254,1,Kochi Tuskers Kerala,Kings XI Punjab,BB McCullum,32,27,2,2,118.52,2011,Indore,Bipul Sharma,lbw,0
501254,1,Kochi Tuskers Kerala,Kings XI Punjab,BJ Hodge,4,6,0,0,66.67,2011,Indore,Bipul Sharma,caught,SE Marsh
501254,1,Kochi Tuskers Kerala,Kings XI Punjab,DPMD Jayawardene,76,52,8,2,146.15,2011,Indore,RJ Harris,run out,DJ Hussey
501254,1,Kochi Tuskers Kerala,Kings XI Punjab,OA Shah,23,12,1,2,191.67,2011,Indore,SJ Srivastava,run out,DJ Hussey
501254,1,Kochi Tuskers Kerala,Kings XI Punjab,PA Patel,0,1,0,0,0.0,2011,Indore,SJ Srivastava,caught,KD Karthik
501254,1,Kochi Tuskers Kerala,Kings XI Punjab,R Vinay Kumar,1,1,0,0,100.0,2011,Indore,0,0,0
501254,1,Kochi Tuskers Kerala,Kings XI Punjab,RA Jadeja,17,18,1,1,94.44,2011,Indore,PP Chawla,lbw,0
501254,1,Kochi Tuskers Kerala,Kings XI Punjab,RV Gomez,2,3,0,0,66.67,2011,Indore,RJ Harris,lbw,0
501254,2,Kings XI Punjab,Kochi Tuskers Kerala,AC Gilchrist,9,15,1,0,60.0,2011,Indore,RP Singh,caught,PA Patel
501254,2,Kings XI Punjab,Kochi Tuskers Kerala,DJ Hussey,21,15,2,1,140.0,2011,Indore,0,0,0
501254,2,Kings XI Punjab,Kochi Tuskers Kerala,KD Karthik,69,33,7,5,209.09,2011,Indore,RP Singh,caught,DPMD Jayawardene
501254,2,Kings XI Punjab,Kochi Tuskers Kerala,Mandeep Singh,15,10,1,0,150.0,2011,Indore,0,0,0
501254,2,Kings XI Punjab,Kochi Tuskers Kerala,PC Valthaty,17,10,1,2,170.0,2011,Indore,RP Singh,bowled,0
501254,2,Kings XI Punjab,Kochi Tuskers Kerala,SE Marsh,42,30,5,2,140.0,2011,Indore,RP Singh,caught and bowled,0
501255,1,Kolkata Knight Riders,Royal Challengers Bangalore,EJG Morgan,2,5,0,0,40.0,2011,Bangalore,Z Khan,caught,LA Pomersbach
501255,1,Kolkata Knight Riders,Royal Challengers Bangalore,G Gambhir,7,9,1,0,77.78,2011,Bangalore,S Aravind,caught,AB de Villiers
501255,1,Kolkata Knight Riders,Royal Challengers Bangalore,JH Kallis,17,14,3,0,121.43,2011,Bangalore,CK Langeveldt,caught,KB Arun Karthik
501255,1,Kolkata Knight Riders,Royal Challengers Bangalore,MK Tiwary,19,24,1,0,79.17,2011,Bangalore,0,0,0
501255,1,Kolkata Knight Riders,Royal Challengers Bangalore,MV Boucher,1,2,0,0,50.0,2011,Bangalore,0,0,0
501255,1,Kolkata Knight Riders,Royal Challengers Bangalore,YK Pathan,36,24,2,3,150.0,2011,Bangalore,CK Langeveldt,caught,A Mithun
501255,2,Royal Challengers Bangalore,Kolkata Knight Riders,AB de Villiers,13,13,2,0,100.0,2011,Bangalore,0,0,0
501255,2,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,38,12,6,2,316.67,2011,Bangalore,B Lee,caught,JH Kallis
501255,2,Royal Challengers Bangalore,Kolkata Knight Riders,KB Arun Karthik,1,2,0,0,50.0,2011,Bangalore,Iqbal Abdulla,caught,JD Unadkat
501255,2,Royal Challengers Bangalore,Kolkata Knight Riders,LA Pomersbach,16,14,2,0,114.29,2011,Bangalore,JH Kallis,caught,JD Unadkat
501255,2,Royal Challengers Bangalore,Kolkata Knight Riders,M Kaif,15,13,1,0,115.38,2011,Bangalore,JD Unadkat,caught,R Bhatia
501255,2,Royal Challengers Bangalore,Kolkata Knight Riders,SS Tiwary,1,5,0,0,20.0,2011,Bangalore,L Balaji,run out,G Gambhir
501255,2,Royal Challengers Bangalore,Kolkata Knight Riders,V Kohli,15,15,2,0,100.0,2011,Bangalore,JH Kallis,caught,MV Boucher
501256,1,Deccan Chargers,Mumbai Indians,A Mishra,18,6,4,0,300.0,2011,Mumbai,0,0,0
501256,1,Deccan Chargers,Mumbai Indians,B Chipli,10,11,1,0,90.91,2011,Mumbai,DS Kulkarni,caught,TL Suman
501256,1,Deccan Chargers,Mumbai Indians,DT Christian,18,23,0,0,78.26,2011,Mumbai,DS Kulkarni,bowled,0
501256,1,Deccan Chargers,Mumbai Indians,JP Duminy,8,10,1,0,80.0,2011,Mumbai,Harbhajan Singh,stumped,AT Rayudu
501256,1,Deccan Chargers,Mumbai Indians,KC Sangakkara,27,28,1,1,96.43,2011,Mumbai,DS Kulkarni,caught,KA Pollard
501256,1,Deccan Chargers,Mumbai Indians,MJ Lumb,0,2,0,0,0.0,2011,Mumbai,SL Malinga,bowled,0
501256,1,Deccan Chargers,Mumbai Indians,S Dhawan,27,18,2,1,150.0,2011,Mumbai,0,0,0
501256,1,Deccan Chargers,Mumbai Indians,S Sohal,20,22,0,2,90.91,2011,Mumbai,KA Pollard,caught,A Symonds
501256,2,Mumbai Indians,Deccan Chargers,A Symonds,8,19,0,0,42.11,2011,Mumbai,A Mishra,caught,I Sharma
501256,2,Mumbai Indians,Deccan Chargers,AC Blizzard,1,7,0,0,14.29,2011,Mumbai,JP Duminy,bowled,0
501256,2,Mumbai Indians,Deccan Chargers,AT Rayudu,2,8,0,0,25.0,2011,Mumbai,I Sharma,bowled,0
501256,2,Mumbai Indians,Deccan Chargers,Harbhajan Singh,17,12,1,1,141.67,2011,Mumbai,0,0,0
501256,2,Mumbai Indians,Deccan Chargers,KA Pollard,24,13,3,1,184.62,2011,Mumbai,Anand Rajan,caught,MJ Lumb
501256,2,Mumbai Indians,Deccan Chargers,RG Sharma,4,6,1,0,66.67,2011,Mumbai,I Sharma,caught,KC Sangakkara
501256,2,Mumbai Indians,Deccan Chargers,SR Tendulkar,37,42,3,0,88.1,2011,Mumbai,Anand Rajan,lbw,0
501256,2,Mumbai Indians,Deccan Chargers,TL Suman,14,13,0,2,107.69,2011,Mumbai,Anand Rajan,caught,S Dhawan
501257,1,Kings XI Punjab,Delhi Daredevils,AC Gilchrist,9,9,2,0,100.0,2011,Dharamsala,M Morkel,caught,DA Warner
501257,1,Kings XI Punjab,Delhi Daredevils,DJ Hussey,3,4,0,0,75.0,2011,Dharamsala,AM Salvi,caught,JR Hopes
501257,1,Kings XI Punjab,Delhi Daredevils,KD Karthik,27,19,4,0,142.11,2011,Dharamsala,AM Salvi,caught,JR Hopes
501257,1,Kings XI Punjab,Delhi Daredevils,Mandeep Singh,11,7,2,0,157.14,2011,Dharamsala,IK Pathan,bowled,0
501257,1,Kings XI Punjab,Delhi Daredevils,PC Valthaty,62,50,7,3,124.0,2011,Dharamsala,IK Pathan,bowled,0
501257,1,Kings XI Punjab,Delhi Daredevils,PP Chawla,1,1,0,0,100.0,2011,Dharamsala,0,0,0
501257,1,Kings XI Punjab,Delhi Daredevils,RJ Harris,2,2,0,0,100.0,2011,Dharamsala,0,0,0
501257,1,Kings XI Punjab,Delhi Daredevils,SE Marsh,46,28,5,3,164.29,2011,Dharamsala,IK Pathan,caught,M Morkel
501257,2,Delhi Daredevils,Kings XI Punjab,DA Warner,29,29,4,1,100.0,2011,Dharamsala,SJ Srivastava,caught,AC Gilchrist
501257,2,Delhi Daredevils,Kings XI Punjab,IK Pathan,3,7,0,0,42.86,2011,Dharamsala,PC Valthaty,caught,Mandeep Singh
501257,2,Delhi Daredevils,Kings XI Punjab,JR Hopes,7,7,1,0,100.0,2011,Dharamsala,PP Chawla,caught,AC Gilchrist
501257,2,Delhi Daredevils,Kings XI Punjab,M Morkel,16,6,1,1,266.67,2011,Dharamsala,0,0,0
501257,2,Delhi Daredevils,Kings XI Punjab,NV Ojha,28,28,2,2,100.0,2011,Dharamsala,SJ Srivastava,caught,AC Gilchrist
501257,2,Delhi Daredevils,Kings XI Punjab,S Sriram,4,7,0,0,57.14,2011,Dharamsala,PP Chawla,caught,KD Karthik
501257,2,Delhi Daredevils,Kings XI Punjab,TR Birt,16,11,2,1,145.45,2011,Dharamsala,P Kumar,caught,RJ Harris
501257,2,Delhi Daredevils,Kings XI Punjab,VR Aaron,0,5,0,0,0.0,2011,Dharamsala,0,0,0
501257,2,Delhi Daredevils,Kings XI Punjab,Y Nagar,10,7,2,0,142.86,2011,Dharamsala,RJ Harris,lbw,0
501257,2,Delhi Daredevils,Kings XI Punjab,Y Venugopal Rao,16,13,1,1,123.08,2011,Dharamsala,PP Chawla,caught,RJ Harris
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,AA Chavan,1,3,0,0,33.33,2011,Indore,BJ Hodge,run out,RA Jadeja
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,AL Menaria,31,28,3,1,110.71,2011,Indore,BJ Hodge,caught,OA Shah
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,AM Rahane,8,9,1,0,88.89,2011,Indore,S Sreesanth,lbw,0
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,FY Fazal,16,15,3,0,106.67,2011,Indore,RP Singh,lbw,0
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,JDP Oram,0,3,0,0,0.0,2011,Indore,BJ Hodge,bowled,0
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,ND Doshi,0,13,0,0,0.0,2011,Indore,P Parameswaran,caught,DPMD Jayawardene
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,PR Shah,5,5,1,0,100.0,2011,Indore,BJ Hodge,caught,Y Gnaneswara Rao
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,R Dravid,1,4,0,0,25.0,2011,Indore,S Sreesanth,caught,OA Shah
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,SK Warne,2,9,0,0,22.22,2011,Indore,BJ Hodge,bowled,0
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,SR Watson,20,13,0,3,153.85,2011,Indore,P Parameswaran,bowled,0
501258,1,Rajasthan Royals,Kochi Tuskers Kerala,SW Tait,10,9,1,0,111.11,2011,Indore,0,0,0
501258,2,Kochi Tuskers Kerala,Rajasthan Royals,BB McCullum,29,12,1,4,241.67,2011,Indore,ND Doshi,bowled,0
501258,2,Kochi Tuskers Kerala,Rajasthan Royals,BJ Hodge,33,17,5,2,194.12,2011,Indore,0,0,0
501258,2,Kochi Tuskers Kerala,Rajasthan Royals,DPMD Jayawardene,6,3,1,0,200.0,2011,Indore,JDP Oram,caught,AA Chavan
501258,2,Kochi Tuskers Kerala,Rajasthan Royals,PA Patel,21,14,2,1,150.0,2011,Indore,0,0,0
501259,1,Pune Warriors,Deccan Chargers,B Kumar,1,1,0,0,100.0,2011,Mumbai,0,0,0
501259,1,Pune Warriors,Deccan Chargers,CJ Ferguson,11,13,1,0,84.62,2011,Mumbai,JP Duminy,caught and bowled,0
501259,1,Pune Warriors,Deccan Chargers,JD Ryder,18,14,1,1,128.57,2011,Mumbai,DW Steyn,caught,DB Ravi Teja
501259,1,Pune Warriors,Deccan Chargers,M Manhas,0,1,0,0,0.0,2011,Mumbai,A Mishra,bowled,0
501259,1,Pune Warriors,Deccan Chargers,MK Pandey,23,20,3,1,115.0,2011,Mumbai,PP Ojha,bowled,0
501259,1,Pune Warriors,Deccan Chargers,MR Marsh,37,28,1,3,132.14,2011,Mumbai,PP Ojha,bowled,0
501259,1,Pune Warriors,Deccan Chargers,RV Uthappa,4,5,1,0,80.0,2011,Mumbai,A Mishra,caught and bowled,0
501259,1,Pune Warriors,Deccan Chargers,SC Ganguly,0,5,0,0,0.0,2011,Mumbai,DT Christian,caught,PP Ojha
501259,1,Pune Warriors,Deccan Chargers,WD Parnell,16,16,0,1,100.0,2011,Mumbai,PP Ojha,run out,DT Christian
